SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,-1.2802480369298874,-0.5096128057132632,-0.9855392595617837,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,-0.7098325790615434,0.12189907306150236,-0.5183211421059163,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.26164900502213034,0.1551365403654374,-0.20640120911130036,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.10504664646466222,-1.506736824831314,-0.6850902151921465,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.1987601143772668,-1.4734993575273791,-0.9740683709368049,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0.7162060656093164,1.2852104286992283,1.2301069971552758,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,0.3902543753988342,0.9860732229638132,0.7637712557474837,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.9135523854430948,-0.3434254691935881,-0.7565626750862452,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1.1643896396487294,0.9528357556598781,1.5782043481209789,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0,1.4495973685829016,1.5178726998267735,2.204250154230399,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,-0.9135523854430948,1.1190230921795532,-0.5377334151635726,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,1.3273654847539706,0.819885886444138,1.538056237933553,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1.6125732136881425,0.5207486807087227,1.5896752367459577,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.9199258719908678,0.4875112134047877,0.8625973731319165,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-1.2802480369298874,-1.4734993575273791,-0.9983337122588753,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-1.0357842692720256,-0.07752573076210782,-0.8227408786918922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,-1.2395040756535771,0.32132387688511255,-0.9471559014705084,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.9542963467194051,0.32132387688511255,-0.6947963517209748,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.22090504374582004,-1.3073120210077038,-0.6595013097979631,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
1,-1.0357842692720256,1.2187354940913584,-0.6983258559132759,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1.2866215234776603,0.12189907306150236,0.924363696497187,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1
0,1.5310852911355222,-0.5428502730171982,0.5114117059979502,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,-1.2395040756535771,0.9860732229638132,-0.9273024403888144,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,1.4088534073065913,1.3516853633070984,2.156601847634333,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
0,0.512486259227765,0.819885886444138,0.764653631795559,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,-0.3431369275747509,-1.3073120210077038,-0.7631804954468099,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.1580161531009565,-1.506736824831314,-0.9648034224320142,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.4717422979514547,0.919598288355943,0.8114195623435496,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1.6125732136881425,-1.4734993575273791,-0.35331682111583657,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,-1.2802480369298874,0.32132387688511255,-0.9745095589608425,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1.368109446030281,-1.506736824831314,-0.46008432293294693,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2802480369298874,-0.6758001422329384,-0.9877451996819718,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0,-0.791320501614164,0.6536985499244629,-0.5240565864184057,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.9135523854430948,0.5207486807087227,-0.6595013097979631,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.3273654847539706,1.3184478960031634,1.894977349380009,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2802480369298874,-1.506736824831314,-0.998774900282913,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.22727853029359305,0.32132387688511255,0.2290513706138565,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.38388088885106114,-0.8087500114486784,-0.6290593361393655,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,-0.9135523854430948,-1.4734993575273791,-0.9259788763167014,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.1580161531009565,1.2187354940913584,-0.846565031989925,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1.6125732136881425,0.6204610826205278,1.6810011577217503,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,0.10504664646466222,-0.276950534585718,-0.18610656000556863,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-1.2802480369298874,-1.4734993575273791,-0.9983337122588753,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.0421577558197987,-1.506736824831314,-0.531115594803008,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.5310852911355222,1.3849228306110335,2.2907230069417777,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,0.22727853029359305,0.45427374610085264,0.2555226520561153,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
0,1.1236456783724194,-0.5096128057132632,0.3468485730319081,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.26164900502213034,0.919598288355943,0.02919319572480275,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,-0.9950403079957154,-0.21047559997784793,-0.8002402894659723,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0.3495104141225239,1.2519729613952935,0.8515676725309754,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
1,0.1457906077409725,0.8863608210520081,0.44920419460864197,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0.8791819107145575,0.022186671149697273,0.5497950640892253,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
0,1.5718292524118322,1.3849228306110335,2.4001376369031138,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,0.9199258719908678,0.2880864095811775,0.8211256988723777,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6125732136881425,-0.1772381326739129,0.874509449780933,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-1.1987601143772668,-0.310188001889653,-0.9392145170378308,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0.8791819107145575,-0.1772381326739129,0.42493885328657144,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,1.6125732136881425,1.7172975036503837,2.6710270836622287,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.797693988161937,1.4846352325228385,1.5212910930201224,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
1,1.1236456783724194,1.2187354940913584,1.717619763716875,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
0,0.2680224915699033,-0.47637533840932816,-0.1666942869479122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-0.7098325790615434,-0.276950534585718,-0.5964114223605796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,1.4903413298592119,1.3849228306110335,2.2346921278889966,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.4309983366751445,-1.506736824831314,-0.6647955660864148,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,1.24587756220135,0.6204610826205278,1.305991337289751,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,-1.2395040756535771,0.18837400766937243,-0.9449499613503202,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.6125732136881425,1.4513977652189036,2.3807253638454573,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.01718523736426863,0.8863608210520081,0.29611195026757875,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0.3087664528462136,-1.3073120210077038,-0.5633223205577562,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.0421577558197987,-0.6425626749290033,0.11346010831599318,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0,1.4088534073065913,-0.7090376095368733,0.35920183770496217,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,0.7569500268856267,0.42103627879691763,0.672445334771691,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.05792919864057891,0.4875112134047877,0.08875357896988499,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
1,1.4903413298592119,0.6536985499244629,1.5451152463181552,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.01718523736426863,0.4875112134047877,0.14831396221496723,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0,-0.46536881140368175,0.22161147497330744,-0.33478692410625543,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,0.797693988161937,-0.3766629364975231,0.22375711432540474,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1.6125732136881425,-1.340549488311639,-0.22007803785646737,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.6125732136881425,-0.3434254691935881,0.729799777896585,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
0,0.797693988161937,-0.6758001422329384,-0.0030135300299454263,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
0,0.3495104141225239,-0.47637533840932816,-0.11198697196724405,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0.3495104141225239,-1.4734993575273791,-0.653324677461436,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.076528230548336,0.1551365403654374,-0.8227408786918922,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.4088534073065913,0.1551365403654374,1.0456904031075398,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
0,-0.6690886177852331,-1.506736824831314,-0.8858307661292756,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.6283446565089229,-1.506736824831314,-0.8558299804947156,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.10504664646466222,-0.11076319806604285,-0.06742698153944178,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1.0421577558197987,-1.4734993575273791,-0.4817025361107916,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.2802480369298874,-0.47637533840932816,-0.985098071537746,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0.797693988161937,-0.47637533840932816,0.11963674065252024,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,1.5310852911355222,0.4875112134047877,1.4586423936067767,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.5468567339563023,-1.340549488311639,-0.8011226655140475,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1,-1.2802480369298874,0.32132387688511255,-0.9745095589608425,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.10504664646466222,1.3849228306110335,0.6499447455457711,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-0.01718523736426863,1.2187354940913584,0.4637633994018843,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.6283446565089229,-0.310188001889653,-0.6012644906249938,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1.4088534073065913,-0.47637533840932816,0.506558637733536,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-0.9542963467194051,-1.506736824831314,-0.9409792691339813,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-0.05792919864057891,0.4875112134047877,0.13419594544576255,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1
0,-1.1580161531009565,0.853123353748073,-0.8452414679178122,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1.0421577558197987,0.819885886444138,1.2539311504533088,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,1.1236456783724194,0.4875112134047877,1.1109862306651115,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
0,1.0421577558197987,1.3184478960031634,1.7365908487504937,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,-1.2802480369298874,-1.506736824831314,-0.998774900282913,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.22090504374582004,-1.506736824831314,-0.7645040595189229,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,1.368109446030281,1.7172975036503837,2.4614627722443467,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,-0.7098325790615434,0.7534109518362679,-0.45920194688487165,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.5939741817803856,1.1854980267874233,1.1418693923477465,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.3495104141225239,0.5539861480126578,0.40023232394046326,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1.082901717096109,-0.6758001422329384,0.1690497993447366,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.7162060656093164,0.18837400766937243,0.551559816185376,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.6283446565089229,-0.6758001422329384,-0.6577365577018125,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,-1.076528230548336,-0.5096128057132632,-0.8770070056485226,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.7569500268856267,-1.1743621517919638,-0.36346414566870244,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.4717422979514547,1.1854980267874233,0.9331874569779399,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,0.6754621043330061,0.6869360172283978,0.8886274665501377,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,-1.2395040756535771,1.0193106902677482,-0.9334790727253414,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1.082901717096109,0.1551365403654374,0.7999486737185708,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
1,0.7162060656093164,0.18837400766937243,0.5167059622864019,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1.082901717096109,-1.4734993575273791,-0.43978967382721523,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.5876006952326126,0.32132387688511255,-0.39522968339941295,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9135523854430948,0.35456134418904756,-0.6603836858460383,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.7505765403378537,-0.6758001422329384,-0.724355949331497,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.10504664646466222,-1.440261890223444,-0.6961199157930877,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.9950403079957154,-0.7090376095368733,-0.8549476044466403,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,-0.5876006952326126,-1.4734993575273791,-0.8549476044466403,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1.1236456783724194,0.9860732229638132,1.556586134943134,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,-1.2802480369298874,0.9860732229638132,-0.9656857984800895,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,-1.076528230548336,-1.506736824831314,-0.9524501577589601,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.5468567339563023,0.35456134418904756,-0.4005239396878647,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,0.8384379494382472,-0.011050796154237758,0.5330299191757948,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1.6125732136881425,1.4846352325228385,2.4870516776385303,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,1.1236456783724194,1.5178726998267735,1.922331006870343,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-1.2802480369298874,-0.310188001889653,-0.9828921314175577,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,-0.791320501614164,-0.3766629364975231,-0.6903844714805983,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,-1.1172721918246462,0.1551365403654374,-0.8659773050475815,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-1.2802480369298874,1.2187354940913584,-0.9625974823118261,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.791320501614164,1.0857856248756181,-0.4186126486734082,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0.18653456901728277,0.853123353748073,0.47435191197878784,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
0,1.2866215234776603,0.2880864095811775,1.0946622737757186,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.1172721918246462,0.08866160575756733,-0.8527416643264522,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,1.1643896396487294,0.9860732229638132,1.5089378283470682,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,-1.2802480369298874,0.1551365403654374,-0.9767154990810307,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2802480369298874,-1.539974292135249,-0.9992160883069506,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-0.26164900502213034,-1.506736824831314,-0.775533760119864,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.2802480369298874,0.1551365403654374,-0.9767154990810307,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.3431369275747509,-1.506736824831314,-0.7940636571294452,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.6283446565089229,-0.3434254691935881,-0.5950878582884667,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
0,-0.26164900502213034,-1.1743621517919638,-0.6603836858460383,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.2802480369298874,0.1551365403654374,-0.9767154990810307,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.3087664528462136,1.2187354940913584,0.7955367934781943,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0.797693988161937,1.2852104286992283,1.3593750881983062,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2802480369298874,0.5872236153165927,-0.9709800547685413,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.2802480369298874,-1.4734993575273791,-0.9983337122588753,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.46536881140368175,-0.9749373479683536,-0.6674426942306407,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1.4088534073065913,1.3516853633070984,1.9999800991009689,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,0.4717422979514547,-0.276950534585718,0.06007635740743799,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.5310852911355222,-0.14400066536997788,0.8184785707281519,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
0,-1.1987601143772668,0.4875112134047877,-0.8893602703215767,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.9606698332671781,-0.1772381326739129,0.5180295263585148,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,-0.791320501614164,0.6536985499244629,-0.5152328259376527,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.0421577558197987,0.9528357556598781,1.390699437904979,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
